Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Maranhão";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Pará";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Paraná";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Piauí";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Rio de Janeiro";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Rio Grande do Norte";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Rio Grande do Sul";"%";5,80;5,30;4,80;4,40;
2025;42;"1144";"1255";"0525";11354;"060S";"No Estado do Tocantins";"%";5,80;5,30;4,80;4,40;
2025;42;"1158";"1318";"0275";9510;"05ZC";"Região Sudeste";"unidade";0,00;2,00;2,00;2,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Região Centro-Oeste";"unidade";9,00;73,00;83,00;93,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Região Nordeste";"unidade";26,00;150,00;170,00;190,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Região Norte";"unidade";9,00;68,00;78,00;88,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Região Sudeste";"unidade";41,00;220,00;240,00;260,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Região Sul";"unidade";15,00;74,00;84,00;94,00;
2025;42;"1189";"1319";"0271";9464;"060U";"Bioma Caatinga";"ha";28.000.000,00;86.271.660,00;86.271.660,00;86.271.660,00;
2025;42;"1189";"1319";"0271";9464;"060U";"Bioma Cerrado";"ha";2.000.000,00;193.679.324,00;193.679.324,00;193.679.324,00;
2025;42;"1189";"1319";"0271";9464;"060U";"Bioma Mata Atlântica";"ha";0,00;105.963.800,00;105.963.800,00;105.963.800,00;
2025;42;"1189";"1319";"0271";9464;"060U";"Bioma Pampa";"ha";0,00;19.383.600,00;19.383.600,00;19.383.600,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Região Centro-Oeste";"%";0,50;1,50;3,00;6,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Região Nordeste";"%";1,00;1,50;3,00;6,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Região Norte";"%";0,50;1,50;2,00;5,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Região Sudeste";"%";2,00;3,50;7,00;13,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Região Sul";"%";1,00;2,00;5,00;10,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Amazônia";"%";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Caatinga";"%";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Cerrado";"%";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Mata Atlântica";"%";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Pampa";"%";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Bioma Pantanal";"%";20,00;20,00;20,00;20,00;
2025;43;"1617";"1305";"0168";11182;"06RB";"Região Centro-Oeste";"%";0,20;0,40;0,70;0,90;
2025;43;"1617";"1305";"0168";11182;"06RB";"Região Nordeste";"%";0,30;0,50;0,70;0,70;
2025;43;"1617";"1305";"0168";11182;"06RB";"Região Norte";"%";0,40;0,70;1,10;1,30;
2025;43;"1617";"1305";"0168";11182;"06RB";"Região Sudeste";"%";0,10;0,20;0,30;0,50;
2025;43;"1617";"1305";"0168";11182;"06RB";"Região Sul";"%";0,20;0,40;0,50;0,60;
2025;43;"5662";"1268";"0026";11374;"06PI";"Nacional";"unidade";44,00;43,00;45,00;45,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Região Centro-Oeste";"unidade";5,00;8,00;8,00;4,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Região Nordeste";"unidade";5,00;10,00;10,00;10,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Região Norte";"unidade";5,00;10,00;10,00;10,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Região Sudeste";"unidade";3,00;5,00;5,00;2,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Região Sul";"unidade";2,00;2,00;2,00;1,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Região Centro-Oeste";"% de execução";25,00;25,00;25,00;25,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Região Nordeste";"% de execução";25,00;25,00;25,00;25,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Região Norte";"% de execução";25,00;25,00;25,00;25,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Região Sudeste";"% de execução";25,00;25,00;25,00;25,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Região Sul";"% de execução";25,00;25,00;25,00;25,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Região Centro-Oeste";"unidades/ano";2,00;0,00;1,00;2,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Região Nordeste";"unidades/ano";3,00;0,00;2,00;4,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Região Norte";"unidades/ano";3,00;0,00;2,00;3,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Região Sudeste";"unidades/ano";1,00;0,00;3,00;3,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Região Sul";"unidades/ano";1,00;0,00;2,00;3,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Região Centro-Oeste";"unidades/ano";15,00;30,00;45,00;60,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Região Nordeste";"unidades/ano";25,00;50,00;75,00;100,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Região Norte";"unidades/ano";25,00;50,00;75,00;100,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Região Sudeste";"unidades/ano";20,00;40,00;60,00;80,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Região Sul";"unidades/ano";15,00;30,00;45,00;60,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Região Centro-Oeste";"%";50,00;75,00;75,00;100,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Região Nordeste";"%";80,00;90,00;95,00;100,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Região Norte";"%";85,00;100,00;100,00;100,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Região Centro-Oeste";;2,00;1,00;2,00;5,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Região Nordeste";;2,00;3,00;3,00;8,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Região Norte";;3,00;3,00;3,00;9,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Região Sudeste";;2,00;1,00;1,00;4,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Região Sul";;1,00;2,00;1,00;4,00;
2025;43;"5837";"1325";"0468";10826;"06U7";"Região Centro-Oeste";"unidade";0,00;1,00;1,00;2,00;
2025;43;"5837";"1325";"0468";10826;"06U7";"Região Nordeste";"unidade";0,00;4,00;4,00;8,00;
2025;43;"5837";"1325";"0468";10826;"06U7";"Região Norte";"unidade";0,00;2,00;2,00;4,00;
2025;43;"5837";"1325";"0468";10826;"06U7";"Região Sudeste";"unidade";0,00;2,00;2,00;4,00;
2025;43;"5837";"1325";"0468";10826;"06U7";"Região Sul";"unidade";0,00;1,00;1,00;2,00;
2025;44;"4101";"1265";"0025";8810;"05SZ";"Brasília";;15,00;10,00;10,00;15,00;
2025;44;"5816";"1313";"0192";9974;"06IU";"Região Centro-Oeste";"%";50,00;75,00;75,00;100,00;
2025;44;"5816";"1313";"0192";9974;"06IU";"Região Nordeste";"%";80,00;90,00;95,00;100,00;
2025;44;"5816";"1313";"0192";9974;"06IU";"Região Norte";"%";85,00;100,00;100,00;100,00;
2025;44;"5816";"1313";"0192";9974;"06IU";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;44;"5816";"1313";"0192";9974;"06IU";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;44;"5816";"1313";"0193";10107;"06L1";"Região Centro-Oeste";;2,00;1,00;2,00;5,00;
2025;44;"5816";"1313";"0193";10107;"06L1";"Região Nordeste";;2,00;3,00;3,00;8,00;
2025;44;"5816";"1313";"0193";10107;"06L1";"Região Norte";;3,00;3,00;3,00;9,00;
2025;44;"5816";"1313";"0193";10107;"06L1";"Região Sudeste";;2,00;1,00;1,00;4,00;
2025;44;"5816";"1313";"0193";10107;"06L1";"Região Sul";;1,00;2,00;1,00;4,00;
2025;44;"5837";"1325";"0302";10978;"06U6";"Região Nordeste";;12,00;24,00;36,00;48,00;
2025;44;"5837";"1325";"0302";10978;"06U6";"Região Norte";;8,00;16,00;24,00;32,00;
2025;44;"5837";"1325";"0468";10826;"06U7";"Região Centro-Oeste";"unidade";0,00;1,00;1,00;2,00;
2025;44;"5837";"1325";"0468";10826;"06U7";"Região Nordeste";"unidade";0,00;4,00;4,00;8,00;
2025;44;"5837";"1325";"0468";10826;"06U7";"Região Norte";"unidade";0,00;2,00;2,00;4,00;
2025;44;"5837";"1325";"0468";10826;"06U7";"Região Sudeste";"unidade";0,00;2,00;2,00;4,00;
2025;44;"5837";"1325";"0468";10826;"06U7";"Região Sul";"unidade";0,00;1,00;1,00;2,00;
2025;45;"5816";"1313";"0190";9853;"06HS";"Região Centro-Oeste";"unidades/ano";15,00;30,00;45,00;60,00;
2025;45;"5816";"1313";"0190";9853;"06HS";"Região Nordeste";"unidades/ano";25,00;50,00;75,00;100,00;
2025;45;"5816";"1313";"0190";9853;"06HS";"Região Norte";"unidades/ano";25,00;50,00;75,00;100,00;
2025;45;"5816";"1313";"0190";9853;"06HS";"Região Sudeste";"unidades/ano";20,00;40,00;60,00;80,00;
2025;45;"5816";"1313";"0190";9853;"06HS";"Região Sul";"unidades/ano";15,00;30,00;45,00;60,00;
2025;45;"5816";"1313";"0191";9864;"06I4";"Região Centro-Oeste";;1,00;2,00;0,00;2,00;
2025;45;"5816";"1313";"0191";9864;"06I4";"Região Nordeste";;4,00;3,00;3,00;11,00;
2025;45;"5816";"1313";"0191";9864;"06I4";"Região Norte";;2,00;2,00;2,00;7,00;
2025;45;"5816";"1313";"0191";9864;"06I4";"Região Sudeste";;3,00;2,00;0,00;4,00;
2025;45;"5816";"1313";"0191";9864;"06I4";"Região Sul";;0,00;2,00;1,00;3,00;
2025;45;"5816";"1313";"0192";9974;"06IU";"Região Centro-Oeste";"%";50,00;75,00;75,00;100,00;
2025;45;"5816";"1313";"0192";9974;"06IU";"Região Nordeste";"%";80,00;90,00;95,00;100,00;
2025;45;"5816";"1313";"0192";9974;"06IU";"Região Norte";"%";85,00;100,00;100,00;100,00;
2025;45;"5816";"1313";"0192";9974;"06IU";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;45;"5816";"1313";"0192";9974;"06IU";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;45;"5816";"1313";"0193";10107;"06L1";"Região Centro-Oeste";;2,00;1,00;2,00;5,00;
2025;45;"5816";"1313";"0193";10107;"06L1";"Região Nordeste";;2,00;3,00;3,00;8,00;
2025;45;"5816";"1313";"0193";10107;"06L1";"Região Norte";;3,00;3,00;3,00;9,00;
2025;45;"5816";"1313";"0193";10107;"06L1";"Região Sudeste";;2,00;1,00;1,00;4,00;
2025;45;"5816";"1313";"0193";10107;"06L1";"Região Sul";;1,00;2,00;1,00;4,00;
2025;46;"1617";"1305";"0168";11182;"06RB";"Região Centro-Oeste";"%";0,20;0,40;0,70;0,90;
2025;46;"1617";"1305";"0168";11182;"06RB";"Região Nordeste";"%";0,30;0,50;0,70;0,70;
2025;46;"1617";"1305";"0168";11182;"06RB";"Região Norte";"%";0,40;0,70;1,10;1,30;
2025;46;"1617";"1305";"0168";11182;"06RB";"Região Sudeste";"%";0,10;0,20;0,30;0,50;
2025;46;"1617";"1305";"0168";11182;"06RB";"Região Sul";"%";0,20;0,40;0,50;0,60;
2025;46;"5816";"1313";"0191";9864;"06I4";"Região Centro-Oeste";;1,00;2,00;0,00;2,00;
2025;46;"5816";"1313";"0191";9864;"06I4";"Região Nordeste";;4,00;3,00;3,00;11,00;
2025;46;"5816";"1313";"0191";9864;"06I4";"Região Norte";;2,00;2,00;2,00;7,00;
2025;46;"5816";"1313";"0191";9864;"06I4";"Região Sudeste";;3,00;2,00;0,00;4,00;
2025;46;"5816";"1313";"0191";9864;"06I4";"Região Sul";;0,00;2,00;1,00;3,00;
2025;46;"5816";"1313";"0192";9974;"06IU";"Região Centro-Oeste";"%";50,00;75,00;75,00;100,00;
2025;46;"5816";"1313";"0192";9974;"06IU";"Região Nordeste";"%";80,00;90,00;95,00;100,00;
2025;46;"5816";"1313";"0192";9974;"06IU";"Região Norte";"%";85,00;100,00;100,00;100,00;
2025;46;"5816";"1313";"0192";9974;"06IU";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;46;"5816";"1313";"0192";9974;"06IU";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;46;"5837";"1325";"0302";10978;"06U6";"Região Nordeste";;12,00;24,00;36,00;48,00;
2025;46;"5837";"1325";"0302";10978;"06U6";"Região Norte";;8,00;16,00;24,00;32,00;
2025;49;"2224";"1279";"0102";9395;"06VK";"Região Centro-Oeste";"unidade";224,00;286,00;306,00;306,00;
2025;49;"2224";"1279";"0102";9395;"06VK";"Região Nordeste";"unidade";296,00;394,00;434,00;434,00;
2025;49;"2224";"1279";"0102";9395;"06VK";"Região Norte";"unidade";258,00;337,00;377,00;377,00;
2025;49;"2301";"1267";"0419";10323;"05Y1";"Região Centro-Oeste";"unidade";75.000,00;20.000,00;20.000,00;25.000,00;
2025;49;"2301";"1267";"0419";10323;"05Y1";"Região Sudeste";"unidade";175.000,00;65.000,00;65.000,00;75.000,00;
2025;49;"5111";"1281";"0462";10683;"06JA";"Região Centro-Oeste";"%";85,80;90,80;95,80;98,00;
2025;49;"5111";"1281";"0462";10683;"06JA";"Região Nordeste";"%";74,50;76,50;78,50;80,50;
2025;49;"5111";"1281";"0462";10683;"06JA";"Região Norte";"%";60,00;65,00;70,00;75,00;
2025;49;"5111";"1281";"0462";10683;"06JA";"Região Sudeste";"%";82,60;84,60;86,60;89,00;
2025;49;"5111";"1281";"0462";10683;"06JA";"Região Sul";"%";84,30;87,30;90,30;93,00;
2025;49;"5812";"1287";"0083";8912;"06L9";"Região Centro-Oeste";"% de execução";25,00;25,00;25,00;25,00;
2025;49;"5812";"1287";"0083";8912;"06L9";"Região Nordeste";"% de execução";25,00;25,00;25,00;25,00;
2025;49;"5812";"1287";"0083";8912;"06L9";"Região Norte";"% de execução";25,00;25,00;25,00;25,00;
2025;49;"5812";"1287";"0083";8912;"06L9";"Região Sudeste";"% de execução";25,00;25,00;25,00;25,00;
2025;49;"5812";"1287";"0083";8912;"06L9";"Região Sul";"% de execução";25,00;25,00;25,00;25,00;
2025;49;"5815";"1299";"0090";8929;"06N0";"Região Centro-Oeste";"unidades/ano";2,00;0,00;1,00;2,00;
2025;49;"5815";"1299";"0090";8929;"06N0";"Região Nordeste";"unidades/ano";3,00;0,00;2,00;4,00;
2025;49;"5815";"1299";"0090";8929;"06N0";"Região Norte";"unidades/ano";3,00;0,00;2,00;3,00;
2025;49;"5815";"1299";"0090";8929;"06N0";"Região Sudeste";"unidades/ano";1,00;0,00;3,00;3,00;
2025;49;"5815";"1299";"0090";8929;"06N0";"Região Sul";"unidades/ano";1,00;0,00;2,00;3,00;
2025;49;"5816";"1313";"0190";9853;"06HS";"Região Centro-Oeste";"unidades/ano";15,00;30,00;45,00;60,00;
2025;49;"5816";"1313";"0190";9853;"06HS";"Região Nordeste";"unidades/ano";25,00;50,00;75,00;100,00;
2025;49;"5816";"1313";"0190";9853;"06HS";"Região Norte";"unidades/ano";25,00;50,00;75,00;100,00;
2025;49;"5816";"1313";"0190";9853;"06HS";"Região Sudeste";"unidades/ano";20,00;40,00;60,00;80,00;
2025;49;"5816";"1313";"0190";9853;"06HS";"Região Sul";"unidades/ano";15,00;30,00;45,00;60,00;
2025;49;"5816";"1313";"0193";10107;"06L1";"Região Centro-Oeste";;2,00;1,00;2,00;5,00;
2025;49;"5816";"1313";"0193";10107;"06L1";"Região Nordeste";;2,00;3,00;3,00;8,00;
2025;49;"5816";"1313";"0193";10107;"06L1";"Região Norte";;3,00;3,00;3,00;9,00;
2025;49;"5816";"1313";"0193";10107;"06L1";"Região Sudeste";;2,00;1,00;1,00;4,00;
2025;49;"5816";"1313";"0193";10107;"06L1";"Região Sul";;1,00;2,00;1,00;4,00;
2025;50;"2224";"1279";"0102";9395;"06VK";"Região Centro-Oeste";"unidade";224,00;286,00;306,00;306,00;
2025;50;"2224";"1279";"0102";9395;"06VK";"Região Nordeste";"unidade";296,00;394,00;434,00;434,00;
2025;50;"2224";"1279";"0102";9395;"06VK";"Região Norte";"unidade";258,00;337,00;377,00;377,00;
2025;50;"5111";"1281";"0462";10683;"06JA";"Região Centro-Oeste";"%";85,80;90,80;95,80;98,00;
2025;50;"5111";"1281";"0462";10683;"06JA";"Região Nordeste";"%";74,50;76,50;78,50;80,50;
2025;50;"5111";"1281";"0462";10683;"06JA";"Região Norte";"%";60,00;65,00;70,00;75,00;
2025;50;"5111";"1281";"0462";10683;"06JA";"Região Sudeste";"%";82,60;84,60;86,60;89,00;
2025;50;"5111";"1281";"0462";10683;"06JA";"Região Sul";"%";84,30;87,30;90,30;93,00;
2025;50;"5661";"1289";"0060";11628;"0742";"Região Centro-Oeste";"%";10,00;10,00;10,00;10,00;
2025;50;"5661";"1289";"0060";11628;"0742";"Região Nordeste";"%";20,00;20,00;20,00;20,00;
2025;50;"5661";"1289";"0060";11628;"0742";"Região Norte";"%";20,00;20,00;20,00;20,00;
2025;50;"5661";"1289";"0060";11628;"0742";"Região Sudeste";"%";30,00;30,00;30,00;30,00;
2025;50;"5661";"1289";"0060";11628;"0742";"Região Sul";"%";20,00;20,00;20,00;20,00;
2025;50;"5816";"1313";"0190";9853;"06HS";"Região Centro-Oeste";"unidades/ano";15,00;30,00;45,00;60,00;
2025;50;"5816";"1313";"0190";9853;"06HS";"Região Nordeste";"unidades/ano";25,00;50,00;75,00;100,00;
2025;50;"5816";"1313";"0190";9853;"06HS";"Região Norte";"unidades/ano";25,00;50,00;75,00;100,00;
2025;50;"5816";"1313";"0190";9853;"06HS";"Região Sudeste";"unidades/ano";20,00;40,00;60,00;80,00;
2025;50;"5816";"1313";"0190";9853;"06HS";"Região Sul";"unidades/ano";15,00;30,00;45,00;60,00;
2025;52;"5129";"1249";"0002";10976;"05N8";"Região Centro-Oeste";"%";84,00;84,50;85,00;86,00;
2025;52;"5129";"1249";"0002";10976;"05N8";"Região Nordeste";"%";85,50;85,60;85,80;86,00;
2025;52;"5129";"1249";"0002";10976;"05N8";"Região Norte";"%";85,00;85,30;85,60;86,00;
2025;52;"5129";"1249";"0002";10976;"05N8";"Região Sudeste";"%";81,00;83,00;85,00;86,00;
2025;52;"5129";"1249";"0002";10976;"05N8";"Região Sul";"%";81,00;83,00;85,00;86,00;
2025;53;"1617";"1305";"0168";11182;"06RB";"Região Centro-Oeste";"%";0,20;0,40;0,70;0,90;
2025;53;"1617";"1305";"0168";11182;"06RB";"Região Nordeste";"%";0,30;0,50;0,70;0,70;
2025;53;"1617";"1305";"0168";11182;"06RB";"Região Norte";"%";0,40;0,70;1,10;1,30;
2025;53;"1617";"1305";"0168";11182;"06RB";"Região Sudeste";"%";0,10;0,20;0,30;0,50;
2025;53;"1617";"1305";"0168";11182;"06RB";"Região Sul";"%";0,20;0,40;0,50;0,60;
2025;53;"4006";"1338";"0476";11315;"05SS";"Região Centro-Oeste";"unidade";89,00;250,00;500,00;700,00;
2025;53;"4006";"1338";"0476";11315;"05SS";"Região Nordeste";"unidade";723,00;750,00;1.500,00;2.200,00;
2025;53;"4006";"1338";"0476";11315;"05SS";"Região Norte";"unidade";67,00;300,00;600,00;800,00;
2025;53;"4006";"1338";"0476";11315;"05SS";"Região Sudeste";"unidade";736,00;1.472,00;2.208,00;2.944,00;
2025;53;"4006";"1338";"0476";11315;"05SS";"Região Sul";"unidade";385,00;400,00;800,00;1.000,00;
2025;53;"4006";"1338";"0478";11048;"05OI";"Região Centro-Oeste";"unidade";252,00;520,00;780,00;1.680,00;
2025;53;"4006";"1338";"0478";11048;"05OI";"Região Nordeste";"unidade";2.268,00;4.680,00;7.020,00;15.120,00;
2025;53;"4006";"1338";"0478";11048;"05OI";"Região Norte";"unidade";189,00;390,00;585,00;1.260,00;
2025;53;"4006";"1338";"0478";11048;"05OI";"Região Sudeste";"unidade";2.331,00;4.810,00;7.215,00;15.540,00;
2025;53;"4006";"1338";"0478";11048;"05OI";"Região Sul";"unidade";1.260,00;2.600,00;3.900,00;8.400,00;
2025;53;"5126";"1337";"0434";10495;"06QV";"Região Centro-Oeste";;9.000,00;34.000,00;34.000,00;34.000,00;
2025;53;"5126";"1337";"0434";10495;"06QV";"Região Nordeste";;9.000,00;7.340,00;7.340,00;7.340,00;
2025;53;"5126";"1337";"0434";10495;"06QV";"Região Norte";;9.000,00;1.920,00;1.920,00;1.920,00;
2025;53;"5126";"1337";"0434";10495;"06QV";"Região Sudeste";;9.000,00;6.300,00;6.300,00;6.300,00;
2025;53;"5126";"1337";"0434";10495;"06QV";"Região Sul";;9.000,00;4.200,00;4.200,00;4.200,00;
2025;53;"5126";"1337";"0459";10650;"06QE";"Região Centro-Oeste";"pessoas/ano";1.157,00;5.511,00;5.590,00;5.676,00;
2025;53;"5126";"1337";"0459";10650;"06QE";"Região Nordeste";"pessoas/ano";1.736,00;1.520,00;1.660,00;1.813,00;
2025;53;"5126";"1337";"0459";10650;"06QE";"Região Norte";"pessoas/ano";437,00;425,00;466,00;511,00;
2025;53;"5126";"1337";"0459";10650;"06QE";"Região Sudeste";"pessoas/ano";7.959,00;10.133,00;10.676,00;11.274,00;
2025;53;"5126";"1337";"0459";10650;"06QE";"Região Sul";"pessoas/ano";3.183,00;2.145,00;2.358,00;2.592,00;
2025;53;"5131";"1322";"0253";9417;"056Z";"Região Centro-Oeste";"%";75,50;76,00;76,50;77,00;
2025;53;"5131";"1322";"0253";9417;"056Z";"Região Nordeste";"%";64,00;70,00;76,00;77,00;
2025;53;"5131";"1322";"0253";9417;"056Z";"Região Norte";"%";55,00;59,00;60,00;63,00;
2025;53;"5131";"1322";"0253";9417;"056Z";"Região Sudeste";"%";71,50;72,00;72,50;73,00;
2025;53;"5131";"1322";"0253";9417;"056Z";"Região Sul";"%";94,20;94,30;94,40;94,50;
2025;53;"5131";"1322";"0276";9478;"057Z";"Região Centro-Oeste";"%";67,00;69,00;71,00;75,00;
2025;53;"5131";"1322";"0276";9478;"057Z";"Região Nordeste";"%";64,00;68,00;71,00;76,00;
2025;53;"5131";"1322";"0276";9478;"057Z";"Região Norte";"%";74,00;78,00;82,00;88,00;
2025;53;"5131";"1322";"0276";9478;"057Z";"Região Sudeste";"%";73,00;74,00;75,00;76,00;
2025;53;"5131";"1322";"0276";9478;"057Z";"Região Sul";"%";65,00;66,00;67,00;68,00;
2025;53;"5812";"1287";"0077";10960;"06L8";"Região Centro-Oeste";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;53;"5812";"1287";"0077";10960;"06L8";"Região Nordeste";"pessoas/ano";1.250,00;700,00;700,00;700,00;
2025;53;"5812";"1287";"0077";10960;"06L8";"Região Norte";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;53;"5812";"1287";"0077";10960;"06L8";"Região Sudeste";"pessoas/ano";1.250,00;700,00;700,00;700,00;
2025;53;"5812";"1287";"0077";10960;"06L8";"Região Sul";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;53;"5812";"1287";"0083";8912;"06L9";"Região Centro-Oeste";"% de execução";25,00;25,00;25,00;25,00;
2025;53;"5812";"1287";"0083";8912;"06L9";"Região Nordeste";"% de execução";25,00;25,00;25,00;25,00;
2025;53;"5812";"1287";"0083";8912;"06L9";"Região Norte";"% de execução";25,00;25,00;25,00;25,00;
2025;53;"5812";"1287";"0083";8912;"06L9";"Região Sudeste";"% de execução";25,00;25,00;25,00;25,00;
2025;53;"5812";"1287";"0083";8912;"06L9";"Região Sul";"% de execução";25,00;25,00;25,00;25,00;
2025;53;"5816";"1313";"0191";9864;"06I4";"Região Centro-Oeste";;1,00;2,00;0,00;2,00;
2025;53;"5816";"1313";"0191";9864;"06I4";"Região Nordeste";;4,00;3,00;3,00;11,00;
2025;53;"5816";"1313";"0191";9864;"06I4";"Região Norte";;2,00;2,00;2,00;7,00;
2025;53;"5816";"1313";"0191";9864;"06I4";"Região Sudeste";;3,00;2,00;0,00;4,00;
2025;53;"5816";"1313";"0191";9864;"06I4";"Região Sul";;0,00;2,00;1,00;3,00;
2025;53;"5837";"1325";"0468";10826;"06U7";"Região Centro-Oeste";"unidade";0,00;1,00;1,00;2,00;
2025;53;"5837";"1325";"0468";10826;"06U7";"Região Nordeste";"unidade";0,00;4,00;4,00;8,00;
2025;53;"5837";"1325";"0468";10826;"06U7";"Região Norte";"unidade";0,00;2,00;2,00;4,00;
2025;53;"5837";"1325";"0468";10826;"06U7";"Região Sudeste";"unidade";0,00;2,00;2,00;4,00;
2025;53;"5837";"1325";"0468";10826;"06U7";"Região Sul";"unidade";0,00;1,00;1,00;2,00;
2025;54;"2314";"1286";"0155";9094;"058G";"Superintendência Nordeste";"d";50,00;49,00;48,00;46,00;
2025;54;"2314";"1286";"0155";9094;"058G";"Superintendência Norte/Centro-Oeste";"d";47,00;46,00;45,00;44,00;
2025;54;"2314";"1286";"0155";9094;"058G";"Superintendência Sudeste I";"d";29,00;29,00;28,00;27,00;
2025;54;"2314";"1286";"0155";9094;"058G";"Superintendência Sudeste II";"d";47,00;46,00;45,00;44,00;
