Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;149;"1144";"1255";"0036";"1344";10439;"06B0";"Região Sul";"m³";18.700,00;51.200,00;157.000,00;350.000,00;
2024;149;"1144";"1255";"0036";"1353";10448;"06B3";"Região Centro-Oeste";"m³";18.700,00;51.200,00;120.000,00;350.000,00;
2024;149;"1144";"1255";"0036";"1353";10448;"06B3";"Região Nordeste";"m³";4.500,00;20.000,00;70.000,00;150.000,00;
2024;149;"1144";"1255";"0036";"1353";10448;"06B3";"Região Norte";"m³";1.500,00;3.700,00;16.000,00;20.000,00;
2024;149;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sudeste";"m³";3.300,00;15.000,00;60.000,00;120.000,00;
2024;149;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sul";"m³";2.000,00;10.000,00;34.000,00;60.000,00;
2024;149;"1144";"1255";"0036";"1375";10475;"06B4";"Nacional";"ha";5.000,00;20.000,00;30.000,00;45.000,00;
2024;149;"1144";"1255";"0036";"1375";10475;"06B4";"Região Nordeste";"ha";2.000,00;8.000,00;15.000,00;16.000,00;
2024;149;"1144";"1255";"0036";"1375";10475;"06B4";"Região Norte";"ha";100,00;200,00;300,00;500,00;
2024;149;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sudeste";"ha";15.000,00;20.000,00;30.000,00;52.000,00;
2024;149;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sul";"ha";7.900,00;11.800,00;24.700,00;36.500,00;
2024;149;"1144";"1255";"0036";"1380";10501;"06B5";"Região Centro-Oeste";"m³";550.000,00;1.100.000,00;1.650.000,00;2.200.000,00;
2024;149;"1144";"1255";"0036";"1380";10501;"06B5";"Região Nordeste";"m³";6.000,00;12.000,00;18.000,00;24.000,00;
2024;149;"1144";"1255";"0036";"1380";10501;"06B5";"Região Norte";"m³";4.000,00;8.000,00;12.000,00;16.000,00;
2024;149;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sudeste";"m³";600.000,00;1.200.000,00;1.800.000,00;2.400.000,00;
2024;149;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sul";"m³";540.000,00;1.080.000,00;1.620.000,00;2.160.000,00;
2024;149;"1144";"1255";"0036";"1395";10515;"06BA";"Região Centro-Oeste";"unidade";75.000,00;155.000,00;230.000,00;310.000,00;
2024;149;"1144";"1255";"0036";"1395";10515;"06BA";"Região Nordeste";"unidade";1.000,00;1.500,00;2.500,00;2.500,00;
2024;149;"1144";"1255";"0036";"1395";10515;"06BA";"Região Norte";"unidade";5.000,00;10.000,00;15.500,00;15.500,00;
2024;149;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sudeste";"unidade";27.000,00;52.500,00;80.000,00;80.000,00;
2024;149;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sul";"unidade";42.000,00;81.000,00;122.000,00;122.000,00;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Amazônica";"unidade";;;1,00;;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Atlântico Sul";"unidade";;;;2,00;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraguai";"unidade";1,00;1,00;;;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraná";"unidade";1,00;;;;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Parnaíba";"unidade";;;1,00;1,00;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica São Francisco";"unidade";1,00;;;;
2024;149;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Tocantins-Araguaia";"unidade";;1,00;;;
2024;149;"1144";"1255";"0036";"2762";12120;"07CR";"Região Centro-Oeste";"ha";18.700,00;51.200,00;120.000,00;350.000,00;
2024;149;"1144";"1255";"0036";"2762";12120;"07CR";"Região Nordeste";"ha";4.500,00;20.000,00;70.000,00;150.000,00;
2024;149;"1144";"1255";"0036";"2762";12120;"07CR";"Região Norte";"ha";1.500,00;3.700,00;16.000,00;20.000,00;
2024;149;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sudeste";"ha";3.300,00;15.000,00;60.000,00;120.000,00;
2024;149;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sul";"ha";2.000,00;10.000,00;34.000,00;60.000,00;
2024;149;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Amazônia";"unidade";1,00;2,00;3,00;4,00;
2024;149;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Cerrado";"unidade";1,00;2,00;3,00;4,00;
2024;149;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Mata Atlântica";"unidade";1,00;2,00;3,00;4,00;
2024;149;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Pampa";"unidade";1,00;2,00;3,00;4,00;
2024;149;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Pantanal";"unidade";1,00;2,00;3,00;4,00;
2024;149;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Amazônia";"ha";10.000,00;20.000,00;30.000,00;40.000,00;
2024;149;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Cerrado";"ha";1.675,00;3.350,00;5.025,00;6.700,00;
2024;149;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Mata Atlântica";"ha";5.825,00;11.650,00;17.475,00;23.300,00;
2024;149;"1144";"1255";"0185";"0360";9209;"06DR";"Região Centro-Oeste";"ha";14.350,00;21.700,00;29.050,00;36.400,00;
2024;149;"1144";"1255";"0185";"0360";9209;"06DR";"Região Nordeste";"ha";35.875,00;54.250,00;72.625,00;91.000,00;
2024;149;"1144";"1255";"0185";"0360";9209;"06DR";"Região Norte";"ha";35.875,00;54.250,00;72.625,00;91.000,00;
2024;149;"1144";"1255";"0185";"0360";9209;"06DR";"Região Sudeste";"ha";28.700,00;43.400,00;58.100,00;72.800,00;
2024;149;"1144";"1255";"0185";"0360";9209;"06DR";"Região Sul";"ha";28.700,00;43.400,00;58.100,00;72.800,00;
2024;149;"1144";"1255";"0185";"0361";9210;"06DT";"Região Centro-Oeste";;50,00;100,00;150,00;150,00;
2024;149;"1144";"1255";"0185";"0361";9210;"06DT";"Região Nordeste";;125,00;250,00;375,00;375,00;
2024;149;"1144";"1255";"0185";"0361";9210;"06DT";"Região Norte";;125,00;250,00;375,00;375,00;
2024;149;"1144";"1255";"0185";"0361";9210;"06DT";"Região Sudeste";;100,00;200,00;300,00;300,00;
2024;149;"1144";"1255";"0185";"0361";9210;"06DT";"Região Sul";;100,00;200,00;300,00;300,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Distrito Federal";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado da Bahia";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado da Paraíba";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Alagoas";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Goiás";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Mato Grosso";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Mato Grosso do Sul";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Minas Gerais";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Pernambuco";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Rondônia";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Roraima";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Santa Catarina";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de São Paulo";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Sergipe";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Acre";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Amapá";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Amazonas";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Ceará";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Maranhão";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Pará";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Paraná";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Piauí";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio de Janeiro";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio Grande do Norte";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio Grande do Sul";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Tocantins";"unidade";1,00;1,00;1,00;1,00;
2024;149;"1189";"1319";"0258";"0611";9542;"05SV";"Bioma Amazônia";"unidade";8,00;15,00;20,00;30,00;
2024;149;"1189";"1319";"0258";"0611";9542;"05SV";"Bioma Caatinga";"unidade";2,00;3,00;6,00;6,00;
2024;149;"1189";"1319";"0258";"0611";9542;"05SV";"Bioma Cerrado";"unidade";0,00;2,00;4,00;4,00;
2024;149;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Caatinga";"unidade";0,00;10,00;10,00;;
2024;149;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Mata Atlântica";"unidade";0,00;0,00;10,00;;
2024;149;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Pampa";"unidade";10,00;10,00;10,00;;
2024;149;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Pantanal";"unidade";0,00;0,00;0,00;;
2024;149;"1189";"1319";"0539";"2156";11502;"06F0";"Região Centro-Oeste";"unidade";600,00;1.200,00;1.800,00;2.400,00;
2024;149;"1189";"1319";"0539";"2156";11502;"06F0";"Região Nordeste";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2156";11502;"06F0";"Região Norte";"unidade";800,00;1.600,00;2.400,00;3.200,00;
2024;149;"1189";"1319";"0539";"2156";11502;"06F0";"Região Sudeste";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2156";11502;"06F0";"Região Sul";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2158";11504;"06EW";"Região Centro-Oeste";"unidade";600,00;1.200,00;1.800,00;2.400,00;
2024;149;"1189";"1319";"0539";"2158";11504;"06EW";"Região Nordeste";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2158";11504;"06EW";"Região Norte";"unidade";800,00;1.600,00;2.400,00;3.200,00;
2024;149;"1189";"1319";"0539";"2158";11504;"06EW";"Região Sudeste";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2158";11504;"06EW";"Região Sul";"unidade";200,00;400,00;600,00;800,00;
2024;149;"1189";"1319";"0539";"2165";11505;"06F3";"Região Norte";"unidade";20,00;40,00;60,00;80,00;
2024;152;"2801";"1333";"0427";"1542";10738;"05XL";"No Estado de Rondônia";"unidade";6,00;12,00;18,00;24,00;
2024;152;"2801";"1333";"0427";"1542";10738;"05XL";"No Estado de Roraima";"unidade";6,00;12,00;18,00;24,00;
2024;152;"2801";"1333";"0427";"1542";10738;"05XL";"No Estado do Acre";"unidade";6,00;12,00;18,00;24,00;
2024;152;"2801";"1333";"0427";"1542";10738;"05XL";"No Estado do Amapá";"unidade";6,00;12,00;18,00;24,00;
2024;152;"2801";"1333";"0427";"1542";10738;"05XL";"No Estado do Amazonas";"unidade";6,00;12,00;18,00;24,00;
2024;153;"1144";"1255";"0036";"0136";8934;"06AX";"Exterior";"%";20,00;20,00;25,00;30,00;
2024;153;"1144";"1255";"0036";"0136";8934;"06AX";"Região Nordeste";"%";1,00;2,00;7,00;15,00;
2024;153;"1144";"1255";"0036";"0136";8934;"06AX";"Região Norte";"%";4,00;6,00;8,00;13,00;
2024;153;"1144";"1255";"0036";"0136";8934;"06AX";"Região Sudeste";"%";5,00;12,00;15,00;20,00;
2024;153;"1144";"1255";"0036";"0136";8934;"06AX";"Região Sul";"%";20,00;20,00;22,00;22,00;
2024;153;"1144";"1255";"0036";"1322";10407;"06AY";"Região Centro-Oeste";"unidade";434,00;436,00;437,00;437,00;
2024;153;"1144";"1255";"0036";"1322";10407;"06AY";"Região Nordeste";"unidade";460,00;500,00;550,00;600,00;
2024;153;"1144";"1255";"0036";"1322";10407;"06AY";"Região Norte";"unidade";305,00;310,00;311,00;315,00;
2024;153;"1144";"1255";"0036";"1322";10407;"06AY";"Região Sudeste";"unidade";1.235,00;1.250,00;1.260,00;1.270,00;
2024;153;"1144";"1255";"0036";"1322";10407;"06AY";"Região Sul";"unidade";801,00;804,00;808,00;811,00;
2024;153;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Centro-Oeste";"unidade";45.000,00;135.000,00;250.000,00;410.000,00;
2024;153;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Nordeste";"unidade";15.000,00;40.000,00;60.000,00;155.000,00;
2024;153;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Norte";"unidade";25.000,00;50.000,00;75.000,00;200.000,00;
2024;153;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Sudeste";"unidade";10.000,00;50.000,00;70.000,00;160.000,00;
2024;153;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Sul";"unidade";5.000,00;25.000,00;45.000,00;75.000,00;
2024;153;"1144";"1255";"0036";"1344";10439;"06B0";"Região Centro-Oeste";"m³";6.500,00;37.000,00;120.000,00;240.000,00;
2024;153;"1144";"1255";"0036";"1344";10439;"06B0";"Região Nordeste";"m³";1.300,00;3.700,00;8.000,00;30.000,00;
2024;153;"1144";"1255";"0036";"1344";10439;"06B0";"Região Norte";"m³";1.500,00;3.100,00;5.000,00;20.000,00;
2024;153;"1144";"1255";"0036";"1344";10439;"06B0";"Região Sudeste";"m³";2.000,00;5.000,00;10.000,00;60.000,00;
2024;153;"1144";"1255";"0036";"1344";10439;"06B0";"Região Sul";"m³";18.700,00;51.200,00;157.000,00;350.000,00;
2024;153;"1144";"1255";"0036";"1353";10448;"06B3";"Região Centro-Oeste";"m³";18.700,00;51.200,00;120.000,00;350.000,00;
2024;153;"1144";"1255";"0036";"1353";10448;"06B3";"Região Nordeste";"m³";4.500,00;20.000,00;70.000,00;150.000,00;
2024;153;"1144";"1255";"0036";"1353";10448;"06B3";"Região Norte";"m³";1.500,00;3.700,00;16.000,00;20.000,00;
2024;153;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sudeste";"m³";3.300,00;15.000,00;60.000,00;120.000,00;
2024;153;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sul";"m³";2.000,00;10.000,00;34.000,00;60.000,00;
2024;153;"1144";"1255";"0036";"1375";10475;"06B4";"Nacional";"ha";5.000,00;20.000,00;30.000,00;45.000,00;
2024;153;"1144";"1255";"0036";"1375";10475;"06B4";"Região Nordeste";"ha";2.000,00;8.000,00;15.000,00;16.000,00;
2024;153;"1144";"1255";"0036";"1375";10475;"06B4";"Região Norte";"ha";100,00;200,00;300,00;500,00;
2024;153;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sudeste";"ha";15.000,00;20.000,00;30.000,00;52.000,00;
2024;153;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sul";"ha";7.900,00;11.800,00;24.700,00;36.500,00;
2024;153;"1144";"1255";"0036";"1380";10501;"06B5";"Região Centro-Oeste";"m³";550.000,00;1.100.000,00;1.650.000,00;2.200.000,00;
2024;153;"1144";"1255";"0036";"1380";10501;"06B5";"Região Nordeste";"m³";6.000,00;12.000,00;18.000,00;24.000,00;
2024;153;"1144";"1255";"0036";"1380";10501;"06B5";"Região Norte";"m³";4.000,00;8.000,00;12.000,00;16.000,00;
2024;153;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sudeste";"m³";600.000,00;1.200.000,00;1.800.000,00;2.400.000,00;
2024;153;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sul";"m³";540.000,00;1.080.000,00;1.620.000,00;2.160.000,00;
2024;153;"1144";"1255";"0036";"1395";10515;"06BA";"Região Centro-Oeste";"unidade";75.000,00;155.000,00;230.000,00;310.000,00;
2024;153;"1144";"1255";"0036";"1395";10515;"06BA";"Região Nordeste";"unidade";1.000,00;1.500,00;2.500,00;2.500,00;
2024;153;"1144";"1255";"0036";"1395";10515;"06BA";"Região Norte";"unidade";5.000,00;10.000,00;15.500,00;15.500,00;
2024;153;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sudeste";"unidade";27.000,00;52.500,00;80.000,00;80.000,00;
2024;153;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sul";"unidade";42.000,00;81.000,00;122.000,00;122.000,00;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Amazônica";"unidade";;;1,00;;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Atlântico Sul";"unidade";;;;2,00;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraguai";"unidade";1,00;1,00;;;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraná";"unidade";1,00;;;;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Parnaíba";"unidade";;;1,00;1,00;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica São Francisco";"unidade";1,00;;;;
2024;153;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Tocantins-Araguaia";"unidade";;1,00;;;
2024;153;"1144";"1255";"0036";"2762";12120;"07CR";"Região Centro-Oeste";"ha";18.700,00;51.200,00;120.000,00;350.000,00;
2024;153;"1144";"1255";"0036";"2762";12120;"07CR";"Região Nordeste";"ha";4.500,00;20.000,00;70.000,00;150.000,00;
2024;153;"1144";"1255";"0036";"2762";12120;"07CR";"Região Norte";"ha";1.500,00;3.700,00;16.000,00;20.000,00;
2024;153;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sudeste";"ha";3.300,00;15.000,00;60.000,00;120.000,00;
2024;153;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sul";"ha";2.000,00;10.000,00;34.000,00;60.000,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Exterior";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Região Centro-Oeste";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Região Nordeste";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Região Norte";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Região Sudeste";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0247";"0564";9503;"05BK";"Região Sul";"unidade";429,00;858,00;1.287,00;1.729,00;
2024;153;"1158";"1318";"0279";"0647";9590;"05UA";"Região Centro-Oeste";"unidade";9,00;11,00;14,00;16,00;
2024;153;"1158";"1318";"0279";"0647";9590;"05UA";"Região Nordeste";"unidade";26,00;31,00;40,00;45,00;
2024;153;"1158";"1318";"0279";"0647";9590;"05UA";"Região Norte";"unidade";9,00;11,00;14,00;16,00;
2024;153;"1158";"1318";"0279";"0647";9590;"05UA";"Região Sudeste";"unidade";41,00;49,00;59,00;67,00;
2024;153;"1158";"1318";"0279";"0647";9590;"05UA";"Região Sul";"unidade";15,00;18,00;23,00;26,00;
2024;153;"1158";"1318";"0279";"0651";9591;"05UC";"Região Centro-Oeste";"unidade";1.000,00;2.000,00;2.500,00;2.500,00;
2024;153;"1158";"1318";"0279";"0651";9591;"05UC";"Região Nordeste";"unidade";2.500,00;5.000,00;6.300,00;4.500,00;
2024;153;"1158";"1318";"0279";"0651";9591;"05UC";"Região Norte";"unidade";1.000,00;2.000,00;2.500,00;3.000,00;
2024;153;"1158";"1318";"0279";"0651";9591;"05UC";"Região Sudeste";"unidade";4.000,00;8.000,00;10.000,00;12.000,00;
2024;153;"1158";"1318";"0279";"0651";9591;"05UC";"Região Sul";"unidade";1.500,00;3.000,00;3.700,00;4.500,00;
2024;153;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Caatinga";"unidade";0,00;10,00;10,00;;
2024;153;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Mata Atlântica";"unidade";0,00;0,00;10,00;;
2024;153;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Pampa";"unidade";10,00;10,00;10,00;;
2024;153;"1189";"1319";"0271";"0640";9586;"0610";"Bioma Pantanal";"unidade";0,00;0,00;0,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Amazônia";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Caatinga";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Cerrado";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Mata Atlântica";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Pampa";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Pantanal";"unidade";12,00;12,00;12,00;;
2024;153;"6114";"1320";"0250";"1178";10209;"061M";"Região Centro-Oeste";"unidade";1,00;2,00;2,00;3,00;
2024;153;"6114";"1320";"0250";"1178";10209;"061M";"Região Nordeste";"unidade";2,00;3,00;4,00;5,00;
2024;153;"6114";"1320";"0250";"1178";10209;"061M";"Região Norte";"unidade";6,00;6,00;6,00;7,00;
2024;153;"6114";"1320";"0250";"1178";10209;"061M";"Região Sudeste";"unidade";21,00;23,00;26,00;28,00;
2024;153;"6114";"1320";"0250";"1178";10209;"061M";"Região Sul";"unidade";2,00;3,00;4,00;4,00;
2024;155;"1158";"1318";"0274";"0626";9565;"05VS";"Região Nordeste";"%";5,00;25,00;70,00;;
2024;155;"1158";"1318";"0274";"0626";9565;"05VS";"Região Sul";"%";10,00;50,00;100,00;;
2024;155;"6113";"1276";"0032";"0049";8841;"053R";"Zona costeira e marinha";"%";60,00;70,00;80,00;80,00;
2024;155;"6113";"1276";"0032";"1222";10289;"05FK";"Zona costeira e marinha";"%";70,00;70,00;70,00;70,00;
2024;155;"6113";"1276";"0032";"1240";10302;"05FO";"Zona costeira e marinha";"%";70,00;70,00;70,00;70,00;
2024;155;"6113";"1276";"0032";"1739";10996;"05UY";"Exterior";"%";100,00;100,00;100,00;100,00;
2024;155;"6113";"1276";"0032";"2010";11336;"05UZ";"Exterior";"%";100,00;100,00;100,00;100,00;
2024;155;"6113";"1276";"0091";"0140";8943;"0547";"No Estado do Rio Grande do Norte";"%";75,00;75,00;75,00;75,00;
2024;155;"6113";"1276";"0091";"1986";11415;"06FF";"Zona costeira e marinha";"unidade";3,00;3,00;3,00;3,00;
2024;155;"6113";"1276";"0099";"0193";8991;"054C";"Bioma Amazônia";"% de execução";8,00;25,00;50,00;75,00;
2024;155;"6113";"1276";"0099";"1985";11413;"06FH";"Zona costeira e marinha";"km²";0,00;20.000,00;0,00;40.000,00;
2024;155;"6113";"1276";"0099";"2090";11446;"067X";"Zona costeira e marinha";"%";25,00;50,00;75,00;75,00;
2024;155;"6113";"1276";"0099";"2104";11448;"067Z";"Zona costeira e marinha";"unidade";20,00;40,00;60,00;60,00;
