"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado do Rio de Janeiro";"unidade";1.282,00;1.440,00;1.441,00;1.444,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado do Rio Grande do Norte";"unidade";325,00;367,00;371,00;375,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado do Rio Grande do Sul";"unidade";1.192,00;1.453,00;1.540,00;1.625,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado do Tocantins";"unidade";264,00;295,00;297,00;297,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado de Rondônia";"unidade";570,00;621,00;632,00;632,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado de Roraima";"unidade";123,00;184,00;223,00;257,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado de Santa Catarina";"unidade";468,00;570,00;608,00;644,00;
2025;"5119";"1283";"0069";"1381";10486;"05GX";"No Estado de São Paulo";"unidade";4.099,00;4.690,00;4.760,00;4.830,00;
2025;"5119";"1283";"0069";"1583";10760;"06BC";"Região Nordeste";;5.323,00;6.389,00;7.668,00;;
2025;"5119";"1283";"0069";"1583";10760;"06BC";"Região Centro-Oeste";;6.745,00;8.093,00;9.714,00;;
2025;"5119";"1283";"0069";"1583";10760;"06BC";"Região Sudeste";;35.242,00;42.290,00;50.760,00;;
2025;"5119";"1283";"0069";"1583";10760;"06BC";"Região Sul";;18.380,00;22.057,00;26.474,00;;
2025;"5119";"1283";"0069";"1583";10760;"06BC";"Região Norte";;3.093,00;3.713,00;4.456,00;;
2025;"5135";"1285";"0076";"0092";8878;"053V";"Região Amazônica";"unidade";;;;9,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Amazônia Legal";"unidade";;;;20,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Área de Atuação da Superintendência de Desenvolvimento do Nordeste";"unidade";;;;60,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Região Metropolitana";"unidade";;;;60,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Região Sul";"unidade";;;;20,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Região Centro-Oeste";"unidade";;;;20,00;
2025;"5135";"1285";"0076";"0093";8879;"053Y";"Região Sudeste";"unidade";;;;20,00;
2025;"5135";"1285";"0076";"0094";8880;"0732";"Amazônia Legal";"unidade";;;;3,00;
2025;"5135";"1285";"0076";"0094";8880;"0732";"Área de Atuação da Superintendência de Desenvolvimento do Nordeste";"unidade";;;;3,00;
2025;"5135";"1285";"0076";"0095";8881;"053X";"Região Centro-Oeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0095";8881;"053X";"Região Nordeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0095";8881;"053X";"Região Norte";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0095";8881;"053X";"Região Sudeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0095";8881;"053X";"Região Sul";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0096";8882;"058Z";"Região Centro-Oeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0096";8882;"058Z";"Região Nordeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0096";8882;"058Z";"Região Norte";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0096";8882;"058Z";"Região Sudeste";"%";20,00;20,00;20,00;20,00;
2025;"5135";"1285";"0076";"0096";8882;"058Z";"Região Sul";"%";20,00;20,00;20,00;20,00;
2025;"2317";"1293";"0095";"2004";11333;"05WO";"Região Norte";"unidade";;45,00;65,00;70,00;
2025;"2317";"1293";"0095";"2004";11333;"05WO";"Região Nordeste";"unidade";;180,00;270,00;330,00;
2025;"2317";"1293";"0095";"2004";11333;"05WO";"Região Sul";"unidade";;120,00;175,00;220,00;
2025;"2317";"1293";"0095";"2004";11333;"05WO";"Região Sudeste";"unidade";;160,00;250,00;300,00;
2025;"2317";"1293";"0095";"2004";11333;"05WO";"Região Centro-Oeste";"unidade";;45,00;70,00;80,00;
2025;"2317";"1293";"0095";"0581";9515;"05RG";"Região Norte";"%";20,90;12,60;12,60;12,60;
2025;"2317";"1293";"0095";"0581";9515;"05RG";"Região Sudeste";"%";56,80;6,70;6,70;6,70;
2025;"2317";"1293";"0095";"0581";9515;"05RG";"Região Sul";"%";100,00;5,70;5,70;6,80;
2025;"2317";"1293";"0095";"0581";9515;"05RG";"Região Centro-Oeste";"%";0,40;14,90;14,90;14,90;
2025;"2317";"1293";"0095";"0581";9515;"05RG";"Região Nordeste";"%";46,90;5,50;9,00;9,00;
2025;"2302";"1269";"0085";"0462";9337;"05N9";"Região Centro-Oeste";"unidade";4,00;4,00;4,00;4,00;
2025;"2302";"1269";"0085";"0462";9337;"05N9";"Região Nordeste";"unidade";9,00;9,00;9,00;9,00;
2025;"2302";"1269";"0085";"0462";9337;"05N9";"Região Norte";"unidade";4,00;4,00;4,00;4,00;
2025;"2302";"1269";"0085";"0462";9337;"05N9";"Região Sudeste";"unidade";4,00;4,00;4,00;4,00;
2025;"2302";"1269";"0085";"0462";9337;"05N9";"Região Sul";"unidade";3,00;3,00;3,00;3,00;
2025;"2302";"1269";"0085";"0469";9349;"05L1";"Região Centro-Oeste";"%";80,00;82,00;84,00;86,00;
2025;"2302";"1269";"0085";"0469";9349;"05L1";"Região Nordeste";"%";80,00;82,00;84,00;86,00;
2025;"2302";"1269";"0085";"0469";9349;"05L1";"Região Norte";"%";80,00;82,00;84,00;86,00;
2025;"2302";"1269";"0085";"0469";9349;"05L1";"Região Sudeste";"%";80,00;82,00;84,00;86,00;
2025;"2302";"1269";"0085";"0469";9349;"05L1";"Região Sul";"%";80,00;82,00;84,00;86,00;
2025;"2302";"1269";"0086";"0483";9362;"05J1";"Região Centro-Oeste";"unidade";2,00;3,00;4,00;4,00;
2025;"2302";"1269";"0086";"0483";9362;"05J1";"Região Nordeste";"unidade";2,00;2,00;2,00;2,00;
2025;"2302";"1269";"0086";"0483";9362;"05J1";"Região Norte";"unidade";3,00;3,00;3,00;4,00;
2025;"2302";"1269";"0086";"0483";9362;"05J1";"Região Sudeste";"unidade";2,00;3,00;3,00;3,00;
2025;"2302";"1269";"0086";"0483";9362;"05J1";"Região Sul";"unidade";3,00;3,00;4,00;5,00;
2025;"2317";"1293";"0088";"0158";8971;"05VV";"Região Nordeste";"unidade";4.000,00;4.000,00;4.000,00;4.000,00;
2025;"2317";"1293";"0088";"0158";8971;"05VV";"Região Centro-Oeste";"unidade";727,00;727,00;727,00;727,00;
2025;"2317";"1293";"0088";"0158";8971;"05VV";"Região Sudeste";"unidade";1.090,00;1.090,00;1.090,00;1.090,00;
2025;"2317";"1293";"0088";"0128";8936;"05VP";"Região Norte";"unidade";2,00;3,00;4,00;4,00;
2025;"2317";"1293";"0088";"0128";8936;"05VP";"Região Nordeste";"unidade";2,00;3,00;4,00;5,00;
2025;"2317";"1293";"0088";"0128";8936;"05VP";"Região Centro-Oeste";"unidade";0,00;0,00;0,00;1,00;
2025;"2224";"1279";"0102";"0525";9413;"06VQ";"Região Norte";"unidade";1,00;1,00;1,00;1,00;
2025;"2224";"1279";"0102";"0525";9413;"06VQ";"Região Nordeste";"unidade";1,00;1,00;1,00;1,00;
2025;"2224";"1279";"0102";"0525";9413;"06VQ";"Região Centro-Oeste";"unidade";1,00;1,00;1,00;1,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Sudeste I";"pessoas/ano";60.020,00;60.100,00;60.500,00;61.200,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Sudeste II";"pessoas/ano";60.020,00;60.100,00;60.500,00;61.200,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Sudeste III";"pessoas/ano";45.020,00;45.100,00;45.500,00;47.000,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Nordeste";"pessoas/ano";80.020,00;80.100,00;80.500,00;81.200,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Norte/Centro-Oeste";"pessoas/ano";114.900,00;116.500,00;115.500,00;113.200,00;
2025;"2314";"1286";"0104";"0261";9087;"057Y";"Superintendência Sul";"pessoas/ano";50.020,00;50.100,00;50.500,00;51.200,00;
2025;"5131";"1322";"0322";"0709";9634;"059B";"Região Norte";"unidade";199,00;145,00;90,00;90,00;
2025;"5131";"1322";"0322";"0709";9634;"059B";"Região Nordeste";"unidade";222,00;156,00;90,00;90,00;
2025;"5131";"1322";"0322";"0709";9634;"059B";"Região Sudeste";"unidade";171,00;130,00;90,00;90,00;
2025;"5131";"1322";"0322";"0709";9634;"059B";"Região Sul";"unidade";161,00;125,00;90,00;90,00;
2025;"5131";"1322";"0322";"0709";9634;"059B";"Região Centro-Oeste";"unidade";218,00;154,00;90,00;90,00;
2025;"5131";"1322";"0322";"0730";9657;"059I";"Região Norte";"unidade";84,00;64,00;45,00;45,00;
2025;"5131";"1322";"0322";"0730";9657;"059I";"Região Nordeste";"unidade";82,00;63,00;45,00;45,00;
2025;"5131";"1322";"0322";"0730";9657;"059I";"Região Sudeste";"unidade";70,00;57,00;45,00;45,00;
2025;"5131";"1322";"0322";"0730";9657;"059I";"Região Sul";"unidade";72,00;59,00;45,00;45,00;
2025;"5131";"1322";"0322";"0730";9657;"059I";"Região Centro-Oeste";"unidade";109,00;77,00;45,00;45,00;
2025;"5136";"1327";"0347";"1167";10192;"05ET";"Região Centro-Oeste";"ha";;70.000,00;70.000,00;70.000,00;
2025;"5136";"1327";"0347";"1167";10192;"05ET";"Região Nordeste";"ha";;52.500,00;52.500,00;52.500,00;
2025;"5136";"1327";"0347";"1167";10192;"05ET";"Região Norte";"ha";;1.575.000,00;1.575.000,00;1.575.000,00;
2025;"5136";"1327";"0347";"1167";10192;"05ET";"Região Sudeste";"ha";;17.500,00;17.500,00;17.500,00;
2025;"5136";"1327";"0347";"1167";10192;"05ET";"Região Sul";"ha";;35.000,00;35.000,00;35.000,00;
2025;"5136";"1327";"0347";"1566";10968;"068Q";"Região Centro-Oeste";"ha";;60.000,00;60.000,00;60.000,00;
2025;"5136";"1327";"0347";"1566";10968;"068Q";"Região Nordeste";"ha";;45.000,00;45.000,00;45.000,00;
2025;"5136";"1327";"0347";"1566";10968;"068Q";"Região Norte";"ha";;1.350.000,00;1.350.000,00;1.350.000,00;
2025;"5136";"1327";"0347";"1566";10968;"068Q";"Região Sudeste";"ha";;15.000,00;15.000,00;15.000,00;
2025;"5136";"1327";"0347";"1566";10968;"068Q";"Região Sul";"ha";;30.000,00;30.000,00;30.000,00;
2025;"5136";"1327";"0347";"1581";10969;"068R";"Região Centro-Oeste";"unidade";;58.477,00;58.477,00;58.477,00;
2025;"5136";"1327";"0347";"1581";10969;"068R";"Região Nordeste";"unidade";;164.709,00;164.709,00;164.709,00;
2025;"5136";"1327";"0347";"1581";10969;"068R";"Região Norte";"unidade";;30.436,00;30.436,00;30.436,00;
2025;"5136";"1327";"0347";"1581";10969;"068R";"Região Sudeste";"unidade";;135.469,00;135.469,00;135.469,00;
2025;"5136";"1327";"0347";"1581";10969;"068R";"Região Sul";"unidade";;110.909,00;110.909,00;110.909,00;
2025;"5136";"1327";"0347";"1585";10971;"068L";"Região Centro-Oeste";"unidade";;50,00;50,00;50,00;
2025;"5136";"1327";"0347";"1585";10971;"068L";"Região Nordeste";"unidade";;75,00;75,00;75,00;
2025;"5136";"1327";"0347";"1585";10971;"068L";"Região Norte";"unidade";;25,00;25,00;25,00;
2025;"5136";"1327";"0347";"1585";10971;"068L";"Região Sudeste";"unidade";;250,00;250,00;250,00;
2025;"5136";"1327";"0347";"1585";10971;"068L";"Região Sul";"unidade";;100,00;100,00;100,00;
2025;"5136";"1327";"0347";"1587";10783;"0684";"Região Nordeste";"ha";50.000,00;75.000,00;75.000,00;75.000,00;
2025;"5136";"1327";"0347";"1587";10783;"0684";"Região Amazônica";"ha";450.000,00;675.000,00;675.000,00;675.000,00;
2025;"5136";"1327";"0347";"1589";10774;"068J";"Região Amazônica";"ha";900.000,00;1.081.000,00;1.350.000,00;1.800.000,00;
2025;"5136";"1327";"0343";"2710";12070;"07B6";"Região Norte";"unidade";32.087,00;37.667,00;42.667,00;42.667,00;
2025;"5136";"1327";"0343";"2710";12070;"07B6";"Região Nordeste";"unidade";23.669,00;30.349,00;35.349,00;35.349,00;
2025;"5136";"1327";"0343";"2710";12070;"07B6";"Região Sudeste";"unidade";2.798,00;4.378,00;12.378,00;12.378,00;
2025;"5136";"1327";"0343";"2710";12070;"07B6";"Região Centro-Oeste";"unidade";8.619,00;13.199,00;17.199,00;17.199,00;
2025;"5136";"1327";"0343";"2710";12070;"07B6";"Região Sul";"unidade";2.827,00;4.407,00;12.407,00;12.407,00;
2025;"5136";"1327";"0343";"1142";10159;"05EB";"Região Centro-Oeste";"unidade";;7.722,00;4.247,00;4.247,00;
2025;"5136";"1327";"0343";"1142";10159;"05EB";"Região Nordeste";"unidade";;19.632,00;10.798,00;10.798,00;
2025;"5136";"1327";"0343";"1142";10159;"05EB";"Região Norte";"unidade";;25.038,00;13.771,00;13.771,00;
2025;"5136";"1327";"0343";"1142";10159;"05EB";"Região Sudeste";"unidade";;4.482,00;2.465,00;2.465,00;
2025;"5136";"1327";"0343";"1142";10159;"05EB";"Região Sul";"unidade";;3.126,00;1.719,00;1.719,00;
2025;"5136";"1327";"0343";"1132";10149;"05E6";"Região Norte";"unidade";350,00;350,00;350,00;350,00;
2025;"5136";"1327";"0343";"1132";10149;"05E6";"Região Nordeste";"unidade";350,00;350,00;350,00;350,00;
2025;"5136";"1327";"0343";"1132";10149;"05E6";"Região Sudeste";"unidade";150,00;150,00;150,00;150,00;
2025;"5136";"1327";"0343";"1132";10149;"05E6";"Região Centro-Oeste";"unidade";50,00;50,00;50,00;50,00;
2025;"5136";"1327";"0343";"1132";10149;"05E6";"Região Sul";"unidade";100,00;100,00;100,00;100,00;
2025;"5136";"1327";"0343";"1154";10175;"05EF";"Região Norte";"unidade";26.520,00;35.360,00;35.360,00;35.360,00;
2025;"5136";"1327";"0343";"1154";10175;"05EF";"Região Nordeste";"unidade";19.920,00;26.560,00;26.560,00;26.560,00;
2025;"5136";"1327";"0343";"1154";10175;"05EF";"Região Sudeste";"unidade";2.520,00;3.360,00;3.360,00;3.360,00;
2025;"5136";"1327";"0343";"1154";10175;"05EF";"Região Centro-Oeste";"unidade";8.520,00;11.360,00;11.360,00;11.360,00;
2025;"5136";"1327";"0343";"1154";10175;"05EF";"Região Sul";"unidade";2.520,00;3.360,00;3.360,00;3.360,00;
2025;"5136";"1327";"0343";"1159";10181;"05EI";"Região Norte";"unidade";8.000,00;10.000,00;12.000,00;10.000,00;
2025;"5136";"1327";"0343";"1159";10181;"05EI";"Região Nordeste";"unidade";8.000,00;10.000,00;12.000,00;10.000,00;
2025;"5136";"1327";"0343";"1159";10181;"05EI";"Região Sudeste";"unidade";8.000,00;10.000,00;12.000,00;10.000,00;
2025;"5136";"1327";"0343";"1159";10181;"05EI";"Região Centro-Oeste";"unidade";8.000,00;10.000,00;12.000,00;10.000,00;
2025;"5136";"1327";"0343";"1159";10181;"05EI";"Região Sul";"unidade";8.000,00;10.000,00;12.000,00;10.000,00;
2025;"5136";"1327";"0343";"1163";10186;"05EL";"Região Norte";"unidade";3.273,00;3.273,00;3.273,00;3.273,00;
2025;"5136";"1327";"0343";"1163";10186;"05EL";"Região Sudeste";"unidade";562,00;562,00;562,00;562,00;
2025;"5136";"1327";"0343";"1163";10186;"05EL";"Região Sul";"unidade";534,00;534,00;534,00;534,00;
2025;"5136";"1327";"0343";"1163";10186;"05EL";"Região Nordeste";"unidade";2.891,00;2.891,00;2.891,00;2.891,00;
2025;"5136";"1327";"0343";"1163";10186;"05EL";"Região Centro-Oeste";"unidade";2.740,00;2.740,00;2.740,00;2.740,00;
2025;"2305";"1251";"0157";"0290";9126;"05DM";"Região Centro-Oeste";"unidade";1,00;11,00;21,00;25,00;
2025;"2305";"1251";"0157";"0290";9126;"05DM";"Região Nordeste";"unidade";0,00;15,00;35,00;58,00;
2025;"2305";"1251";"0157";"0290";9126;"05DM";"Região Norte";"unidade";2,00;17,00;27,00;42,00;
2025;"2305";"1251";"0157";"0290";9126;"05DM";"Região Sudeste";"unidade";1,00;15,00;30,00;45,00;
2025;"2305";"1251";"0157";"0290";9126;"05DM";"Região Sul";"unidade";2,00;12,00;22,00;30,00;
2025;"5136";"1327";"0345";"1400";10589;"069A";"Região Norte";"unidade";250,00;125,00;125,00;125,00;
2025;"5136";"1327";"0345";"1400";10589;"069A";"Região Sudeste";"unidade";250,00;125,00;125,00;125,00;
2025;"5136";"1327";"0345";"1400";10589;"069A";"Região Sul";"unidade";250,00;125,00;125,00;125,00;
2025;"5136";"1327";"0345";"1400";10589;"069A";"Região Centro-Oeste";"unidade";125,00;62,50;62,50;62,50;
2025;"5136";"1327";"0345";"1400";10589;"069A";"Região Nordeste";"unidade";375,00;187,50;187,50;187,50;
2025;"5136";"1327";"0345";"1385";10582;"0699";"Região Centro-Oeste";"unidade";250,00;125,00;125,00;125,00;
2025;"5136";"1327";"0345";"1385";10582;"0699";"Região Norte";"unidade";625,00;312,50;312,50;312,50;
2025;"5136";"1327";"0345";"1385";10582;"0699";"Região Sudeste";"unidade";375,00;187,50;187,50;187,50;
2025;"5136";"1327";"0345";"1385";10582;"0699";"Região Sul";"unidade";500,00;250,00;250,00;250,00;
2025;"5136";"1327";"0345";"1385";10582;"0699";"Região Nordeste";"unidade";750,00;375,00;375,00;375,00;
2025;"5136";"1327";"0345";"1433";10594;"069D";"Região Centro-Oeste";"unidade";1.250,00;625,00;625,00;625,00;
2025;"5136";"1327";"0345";"1433";10594;"069D";"Região Nordeste";"unidade";6.250,00;3.125,00;3.125,00;3.125,00;
2025;"5136";"1327";"0345";"1433";10594;"069D";"Região Norte";"unidade";2.500,00;1.250,00;1.250,00;1.250,00;
2025;"5136";"1327";"0345";"1433";10594;"069D";"Região Sudeste";"unidade";1.250,00;625,00;625,00;625,00;
2025;"5136";"1327";"0345";"1433";10594;"069D";"Região Sul";"unidade";1.250,00;625,00;625,00;625,00;
2025;"5136";"1327";"0346";"1467";10614;"0692";"Região Centro-Oeste";"unidade";100,00;150,00;150,00;150,00;
2025;"5136";"1327";"0346";"1467";10614;"0692";"Região Nordeste";"unidade";800,00;1.000,00;1.000,00;1.000,00;
2025;"5136";"1327";"0346";"1467";10614;"0692";"Região Norte";"unidade";150,00;150,00;250,00;250,00;
2025;"5136";"1327";"0346";"1467";10614;"0692";"Região Sudeste";"unidade";250,00;250,00;350,00;350,00;
2025;"5136";"1327";"0346";"1467";10614;"0692";"Região Sul";"unidade";200,00;250,00;250,00;250,00;
2025;"5136";"1327";"0346";"1485";10643;"068Z";"Região Norte";"unidade";4.200,00;3.750,00;3.750,00;3.750,00;
2025;"5136";"1327";"0346";"1485";10643;"068Z";"Região Sudeste";"unidade";;250,00;250,00;250,00;
2025;"5136";"1327";"0346";"1485";10643;"068Z";"Região Nordeste";"unidade";2.450,00;500,00;500,00;500,00;
2025;"5136";"1327";"0346";"1485";10643;"068Z";"Região Centro-Oeste";"unidade";200,00;250,00;250,00;250,00;
2025;"5136";"1327";"0346";"1485";10643;"068Z";"Região Sul";"unidade";650,00;250,00;250,00;250,00;
2025;"3104";"1303";"0159";"2305";11668;"071D";"No Estado do Tocantins";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2432";11767;"071G";"Região Nordeste";"unidade";0,00;1,00;0,00;0,00;
2025;"3104";"1303";"0159";"2434";11768;"071H";"Região Nordeste";"unidade";1,00;1,00;0,00;0,00;
2025;"3104";"1303";"0159";"2435";11769;"071I";"Região Centro-Oeste";"unidade";1,00;1,00;0,00;0,00;
2025;"3104";"1303";"0159";"2436";11770;"071J";"Região Norte";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2437";11773;"071K";"Região Sudeste";"unidade";1,00;0,00;0,00;1,00;
2025;"3104";"1303";"0159";"2446";11780;"0722";"Região Centro-Oeste";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2448";11816;"0734";"Região Sudeste";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2449";11817;"0735";"Região Sudeste";"unidade";1,00;1,00;0,00;0,00;
2025;"3104";"1303";"0159";"2450";11820;"0738";"Região Sudeste";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2451";11824;"0739";"Região Norte";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2452";11825;"0730";"Região Sul";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2453";11818;"072T";"Região Norte";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2454";11799;"0725";"Região Nordeste";"unidade";0,00;1,00;0,00;0,00;
2025;"3104";"1303";"0159";"2455";11800;"0726";"Região Sul";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2456";11805;"072A";"Região Sul";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2457";11806;"072D";"Região Sudeste";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2458";11808;"072F";"Região Norte";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2459";11809;"072H";"Região Nordeste";"unidade";0,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2460";11810;"072J";"Região Centro-Oeste";"unidade";1,00;0,00;1,00;0,00;
2025;"3104";"1303";"0159";"2665";12028;"079K";"Região Sudeste";"unidade";1,00;;;;
2025;"3104";"1303";"0159";"2665";12028;"079K";"Região Norte";"unidade";;1,00;;;
2025;"3104";"1303";"0159";"2665";12028;"079K";"Região Centro-Oeste";"unidade";1,00;1,00;;;
2025;"3104";"1303";"0159";"2665";12028;"079K";"Região Nordeste";"unidade";1,00;2,00;;;
2025;"3104";"1303";"0159";"2665";12028;"079K";"Região Sul";"unidade";2,00;1,00;;;
2025;"2317";"1293";"0161";"3416";12765;"07X9";"Região Norte";"R$ 1";;1.315.527.610,43;1.381.303.990,95;1.450.369.190,00;
2025;"2317";"1293";"0161";"3416";12765;"07X9";"Região Nordeste";"R$ 1";;10.069.867.127,25;10.573.360.483,61;11.102.028.507,00;
2025;"2317";"1293";"0161";"3416";12765;"07X9";"Região Centro-Oeste";"R$ 1";;325.715.417,20;342.001.188,06;359.101.247,00;
2025;"2317";"1293";"0161";"0280";9239;"06F4";"Região Centro-Oeste";"%";65,00;65,00;65,00;65,00;
2025;"2317";"1293";"0161";"0280";9239;"06F4";"Região Nordeste";"%";55,00;55,00;55,00;55,00;
2025;"2317";"1293";"0161";"0280";9239;"06F4";"Região Norte";"%";55,00;55,00;55,00;55,00;
2025;"2317";"1293";"0161";"0282";9121;"066S";"Região Norte";"%";51,00;51,00;51,00;51,00;
2025;"2317";"1293";"0161";"0282";9121;"066S";"Região Nordeste";"%";51,00;51,00;51,00;51,00;
2025;"2317";"1293";"0161";"0282";9121;"066S";"Região Centro-Oeste";"%";60,00;60,00;60,00;60,00;
2025;"3106";"1278";"0145";"2353";11717;"06YR";"Região Nordeste";"km";0,00;12,00;60,00;97,50;
2025;"3106";"1278";"0145";"2357";11721;"06Z3";"Região Norte";"km";11,73;23,45;35,18;46,90;
2025;"3106";"1278";"0145";"2608";11937;"075G";"Região Norte";"km";0,00;12,00;93,00;173,00;
2025;"3106";"1278";"0145";"2622";11961;"075Z";"Região Norte";"km";149,54;12,50;60,50;108,50;
2025;"3106";"1278";"0145";"2628";11971;"076A";"Região Norte";"km";55,50;4,00;85,00;205,00;
2025;"3106";"1278";"0145";"2641";11994;"077I";"Região Nordeste";"km";54,86;109,72;109,72;109,72;
2025;"3106";"1278";"0145";"2654";12014;"0788";"Região Sudeste";"km";0,00;16,00;64,00;96,00;
2025;"3106";"1278";"0145";"2656";12017;"078H";"Região Centro-Oeste";"km";0,00;40,00;60,00;100,00;
2025;"3106";"1278";"0145";"2659";12020;"0793";"Região Centro-Oeste";"km";0,00;10,24;51,20;64,00;
2025;"3106";"1278";"0145";"2759";12113;"07CI";"Região Sul";"unidade";0,00;0,00;0,00;1,00;
2025;"3106";"1278";"0145";"2760";12114;"07CJ";"Região Sul";"unidade";0,00;0,00;0,00;1,00;
2025;"3106";"1278";"0145";"0977";9964;"06UP";"Região Nordeste";"unidade";26,00;26,00;26,00;26,00;
2025;"3106";"1278";"0145";"0977";9964;"06UP";"Região Centro-Oeste";"unidade";9,00;9,00;9,00;9,00;
2025;"3106";"1278";"0145";"0977";9964;"06UP";"Região Sudeste";"unidade";12,00;12,00;12,00;12,00;
