Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Meta Cumulativa";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;31;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;31;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;32;"5119";"1283";"0069";8871;"05KA";"Sim";70,00;75,00;78,00;80,00;
2025;32;"5119";"1283";"0070";9031;"05HD";"Sim";53,09;78,00;88,00;99,00;
2025;32;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;32;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;32;"5123";"1280";"0485";10901;"05L7";"Não";35,00;50,00;60,00;70,00;
2025;33;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;33;"2303";"1277";"0037";8840;"05HC";"Sim";91,20;93,40;95,70;97,90;
2025;33;"4006";"1338";"0476";11315;"05SS";"Sim";2.000,00;2.500,00;5.000,00;7.000,00;
2025;33;"4006";"1338";"0478";11048;"05OI";"Sim";6.300,00;13.000,00;19.500,00;42.000,00;
2025;33;"5127";"1334";"0381";9903;"05BZ";"Não";10.000,00;10.000,00;10.000,00;10.000,00;
2025;33;"5127";"1334";"0392";10122;"05FI";"Não";201.500,00;307.487,00;407.487,00;607.487,00;
2025;33;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;33;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;33;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;33;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;33;"5129";"1249";"0002";10976;"05N8";"Sim";84,00;84,50;85,00;86,00;
2025;33;"5129";"1249";"0231";9303;"0562";"Sim";60,00;70,00;80,00;90,00;
2025;33;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;33;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;33;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;33;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;33;"5131";"1322";"0341";9668;"059P";"Sim";50,00;75,00;85,00;95,00;
2025;33;"5812";"1287";"0083";8912;"06L9";"Sim";25,00;50,00;75,00;100,00;
2025;34;"1149";"1284";"0062";8864;"066R";"Não";2,00;2,00;2,00;2,00;
2025;34;"1149";"1284";"0066";8865;"066Q";"Não";10,00;50,00;50,00;50,00;
2025;34;"1149";"1284";"0174";9399;"06LM";"Não";8,00;9,00;8,00;9,00;
2025;34;"1149";"1284";"0282";9491;"06MH";"Não";10,00;10,00;10,00;10,00;
2025;34;"1149";"1284";"0379";9884;"06MO";"Sim";31,25;62,50;93,75;125,00;
2025;34;"1149";"1284";"0383";9926;"06MQ";"Sim";50,00;60,00;70,00;75,00;
2025;34;"1149";"1284";"0384";9951;"06OH";"Não";2.000.000,00;116.025,00;116.025,00;1.115.525,00;
2025;34;"1149";"1284";"0387";9987;"06OW";"Sim";1.010.000,00;2.000.000,00;2.500.000,00;3.000.000,00;
2025;34;"1149";"1284";"0393";10083;"06OY";"Sim";277.500,00;100,00;200,00;300,00;
2025;34;"1149";"1284";"0403";10189;"06MY";"Não";1.000,00;6.000,00;1.500,00;1.500,00;
2025;34;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;34;"1191";"1328";"0321";10136;"05E3";"Não";1.600.000,00;1.650.000,00;1.700.000,00;1.750.000,00;
2025;34;"1191";"1328";"0324";10172;"05EE";"Não";0,85;88,00;92,00;96,00;
2025;34;"1191";"1328";"0325";10182;"05EJ";"Não";1,00;1,34;1,40;1,47;
2025;34;"1191";"1328";"0326";10197;"05EQ";"Não";2.500,00;9,50;10,00;10,50;
2025;34;"1191";"1328";"0327";10241;"05H1";"Não";1,00;15,00;32,00;52,00;
2025;34;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;34;"1191";"1328";"0330";10532;"05H6";"Não";685.971,00;1.106.100,00;1.231.100,00;1.320.000,00;
2025;34;"1191";"1328";"0331";10050;"05D6";"Não";0,75;87,00;102,00;102,00;
2025;34;"1191";"1328";"0333";10805;"05IS";"Não";118.000,00;37,11;37,57;38,03;
2025;34;"1191";"1328";"0334";10322;"05FT";"Não";509.000,00;801.200,00;775.000,00;778.000,00;
2025;34;"1617";"1305";"0168";11182;"06RB";"Sim";68,46;69,58;70,72;71,42;
2025;34;"1617";"1305";"0513";11193;"06S6";"Não";101,00;109,00;116,00;123,00;
2025;34;"1617";"1305";"0514";11222;"06SA";"Sim";15,00;252,00;384,00;494,00;
2025;34;"2301";"1267";"0263";9455;"05US";"Não";1.000.000.000,00;7,50;7,50;7,50;
2025;34;"2301";"1267";"0419";10323;"05Y1";"Sim";250.000,00;994.443,00;1.094.443,00;1.194.443,00;
2025;34;"2303";"1277";"0037";8840;"05HC";"Sim";91,20;93,40;95,70;97,90;
2025;34;"2304";"1310";"0213";10612;"06SK";"Sim";5,00;10,00;15,00;20,00;
2025;34;"2304";"1310";"0214";10649;"06SL";"Não";10,00;20,00;30,00;40,00;
2025;34;"2304";"1310";"0215";10569;"06SP";"Não";354,00;386,00;419,00;483,00;
2025;34;"2304";"1310";"0216";10714;"06TD";"Não";5,00;10,00;15,00;20,00;
2025;34;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;34;"2305";"1251";"0157";9158;"05DK";"Sim";400,00;1.200,00;1.600,00;2.000,00;
2025;34;"2308";"1309";"0411";10214;"06RA";"Sim";4.500,00;5.400,00;6.480,00;7.776,00;
2025;34;"2308";"1309";"0412";10230;"070Z";"Não";0,75;0,76;0,76;0,77;
2025;34;"2310";"1253";"0137";9940;"05CB";"Sim";53,00;53,17;53,92;55,12;
2025;34;"2310";"1253";"0138";10624;"05HQ";"Sim";2.560,00;5.248,00;8.070,00;11.034,00;
2025;34;"2310";"1253";"0139";10722;"05I0";"Sim";10,00;12,00;14,00;15,00;
2025;34;"2323";"1330";"0536";11484;"06IF";"Sim";7.000.000,00;7.300.000,00;7.800.000,00;8.100.000,00;
2025;34;"2324";"1311";"0524";11323;"06PY";"Não";11,00;12,00;13,00;14,00;
2025;34;"4006";"1338";"0476";11315;"05SS";"Sim";2.000,00;2.500,00;5.000,00;7.000,00;
2025;34;"4006";"1338";"0477";10990;"05MB";"Sim";2.000,00;500,00;900,00;1.500,00;
2025;34;"4006";"1338";"0478";11048;"05OI";"Sim";6.300,00;13.000,00;19.500,00;42.000,00;
2025;34;"5119";"1283";"0069";8871;"05KA";"Sim";70,00;75,00;78,00;80,00;
2025;34;"5119";"1283";"0070";9031;"05HD";"Sim";53,09;78,00;88,00;99,00;
2025;34;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;34;"5127";"1334";"0381";9903;"05BZ";"Não";10.000,00;10.000,00;10.000,00;10.000,00;
2025;34;"5127";"1334";"0392";10122;"05FI";"Não";201.500,00;307.487,00;407.487,00;607.487,00;
2025;34;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;34;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;34;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;34;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;34;"5129";"1249";"0002";10976;"05N8";"Sim";84,00;84,50;85,00;86,00;
2025;34;"5129";"1249";"0231";9303;"0562";"Sim";60,00;70,00;80,00;90,00;
2025;34;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;34;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;34;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;34;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;34;"5131";"1322";"0341";9668;"059P";"Sim";50,00;75,00;85,00;95,00;
2025;34;"5134";"1341";"0542";11598;"06KW";"Sim";30.000,00;29.350,00;30.817,00;32.357,00;
2025;34;"5136";"1327";"0342";9661;"059Z";"Não";20.000,00;80.990,00;82.000,00;83.000,00;
2025;34;"5136";"1327";"0343";9687;"05A7";"Não";51.000,00;60.000,00;33.000,00;33.000,00;
2025;34;"5136";"1327";"0344";10144;"05E7";"Não";12.000,00;5,00;6,00;7,00;
2025;34;"5136";"1327";"0345";9769;"05E9";"Não";16.250,00;8.125,00;8.125,00;8.125,00;
2025;34;"5136";"1327";"0346";10168;"05EK";"Não";13.800,00;6.800,00;7.000,00;7.000,00;
2025;34;"5136";"1327";"0347";10177;"05EH";"Não";2.500.000,00;5.200.000,00;5.500.000,00;6.000.000,00;
2025;34;"5636";"1296";"0072";8873;"05A4";"Não";800.000,00;6.500.000,00;7.100.000,00;7.900.000,00;
2025;34;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;34;"5636";"1296";"0339";9708;"05A6";"Não";100,00;1.500,00;1.500,00;1.500,00;
2025;34;"5661";"1289";"0057";11623;"06U0";"Não";300,00;350,00;350,00;350,00;
2025;34;"5661";"1289";"0060";11628;"0742";"Sim";39,00;41,00;43,00;45,00;
2025;34;"5801";"1336";"0389";11156;"06LQ";"Sim";1.332.500,00;1.465.000,00;1.497.500,00;1.530.000,00;
2025;34;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;34;"5803";"1298";"0207";9278;"06E5";"Não";40,00;1,00;1,00;1,00;
2025;34;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;34;"5804";"1304";"0226";11405;"067H";"Não";150,00;62,00;62,00;62,00;
2025;34;"5804";"1304";"0526";11417;"066T";"Não";1,00;2,00;0,00;0,00;
2025;34;"5804";"1304";"0527";11421;"0674";"Não";1,00;1,00;1,00;1,00;
2025;34;"5804";"1304";"0532";11466;"06CL";"Não";10,00;10,00;10,00;10,00;
2025;34;"5811";"1315";"0199";9906;"06H7";"Não";270,00;540,00;540,00;270,00;
2025;34;"5811";"1315";"0200";9912;"06HF";"Não";500.000,00;750.000,00;750.000,00;750.000,00;
2025;34;"5811";"1315";"0202";9917;"06HK";"Não";5,00;15,00;30,00;50,00;
2025;34;"5812";"1287";"0077";10960;"06L8";"Não";6.250,00;2.000,00;2.000,00;2.000,00;
2025;34;"5812";"1287";"0083";8912;"06L9";"Sim";25,00;50,00;75,00;100,00;
2025;34;"5814";"1314";"0224";10953;"06SD";"Sim";1,00;4,00;7,00;10,00;
2025;34;"5814";"1314";"0227";10421;"06ND";"Sim";500,00;1.000,00;1.500,00;2.000,00;
2025;34;"5815";"1299";"0090";8929;"06N0";"Sim";10,00;0,00;10,00;15,00;
2025;34;"5816";"1313";"0190";9853;"06HS";"Sim";100,00;200,00;300,00;400,00;
2025;34;"5816";"1313";"0193";10107;"06L1";"Sim";10,00;20,00;30,00;60,00;
2025;34;"5816";"1313";"0196";10254;"06IV";"Sim";2,00;2,00;3,00;4,00;
2025;34;"5837";"1325";"0301";8911;"06N4";"Sim";800.000,00;1.030.000,00;1.260.000,00;1.390.000,00;
2025;34;"5837";"1325";"0304";10754;"06N9";"Não";15,00;5,00;5,00;5,00;
2025;34;"5837";"1325";"0307";11017;"06UZ";"Sim";0,00;80,00;100,00;120,00;
2025;34;"5837";"1325";"0467";10985;"06V2";"Não";4,60;4,60;4,60;4,60;
2025;34;"5837";"1325";"0468";10826;"06U7";"Sim";0,00;10,00;10,00;20,00;
2025;34;"5838";"1340";"0516";11284;"06SH";"Sim";155,00;25,00;35,00;50,00;
2025;34;"5838";"1340";"0517";11460;"06UA";"Sim";30,00;60,00;90,00;120,00;
2025;34;"5838";"1340";"0518";11645;"06ST";"Sim";5,00;30,00;40,00;50,00;
2025;34;"5838";"1340";"0519";11306;"06UU";"Sim";15,00;45,00;70,00;95,00;
2025;34;"5838";"1340";"0531";11445;"06S9";"Sim";200.000,00;15,00;25,00;35,00;
2025;35;"5123";"1280";"0028";8819;"053M";"Não";93.600,00;76.200,00;58.700,00;41.200,00;
2025;35;"5123";"1280";"0472";10782;"05L4";"Não";11.122.837,00;13.347.405,00;16.016.886,00;19.220.263,00;
2025;35;"5123";"1280";"0483";10899;"05L5";"Não";606,80;1.093,40;1.065,30;1.037,30;
2025;35;"5123";"1280";"0484";10900;"05L6";"Sim";1,00;2,00;3,00;4,00;
2025;35;"5123";"1280";"0485";10901;"05L7";"Não";35,00;50,00;60,00;70,00;
2025;35;"5123";"1280";"0486";10902;"05L8";"Não";100,00;100,00;100,00;100,00;
2025;36;"5117";"1266";"0152";10876;"05SP";"Não";22.000.000,00;26.000.000,00;27.000.000,00;28.000.000,00;
2025;36;"5117";"1266";"0153";10877;"05T5";"Não";207,00;207,00;207,00;207,00;
2025;36;"5117";"1266";"0480";10883;"05TC";"Sim";9.750.000,00;19.500.000,00;29.250.000,00;39.000.000,00;
2025;36;"5117";"1266";"0481";10887;"05TM";"Sim";4.293,00;4.728,00;5.163,00;5.597,00;
2025;36;"5117";"1266";"0482";10893;"05TV";"Sim";92,00;95,00;98,00;100,00;
2025;36;"5118";"1331";"0453";10623;"05Y5";"Não";4.559.703,00;4.753.741,00;4.971.708,00;5.220.614,00;
2025;36;"5118";"1331";"0470";10777;"062V";"Sim";0,60;60,00;60,00;60,00;
2025;36;"5118";"1331";"0473";10861;"05YZ";"Sim";44,00;49,00;55,00;60,00;
2025;36;"5118";"1331";"0503";11070;"05YK";"Sim";6.388,00;6.876,00;7.361,00;7.852,00;
2025;36;"5118";"1331";"0509";11124;"06B8";"Não";70,00;75,00;78,00;80,00;
2025;36;"5119";"1283";"0069";8871;"05KA";"Sim";70,00;75,00;78,00;80,00;
2025;36;"5119";"1283";"0070";9031;"05HD";"Sim";53,09;78,00;88,00;99,00;
2025;36;"5119";"1283";"0150";9043;"05HH";"Sim";60,00;50,00;55,00;60,00;
2025;36;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;36;"5120";"1339";"0490";10918;"05RM";"Sim";88,00;89,00;90,00;90,00;
2025;36;"5120";"1339";"0491";10924;"05RP";"Sim";40,00;50,00;80,00;105,00;
2025;36;"5120";"1339";"0493";10947;"05RW";"Sim";2,00;5,00;8,00;10,00;
2025;36;"5120";"1339";"0494";10950;"05RZ";"Sim";21,00;42,00;63,00;84,00;
2025;36;"5120";"1339";"0496";11250;"05SB";"Não";2.200,00;2.200,00;2.200,00;2.200,00;
2025;36;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;36;"5122";"1295";"0249";9415;"05LU";"Sim";60,00;513,00;665,00;817,00;
2025;36;"5123";"1280";"0067";10906;"05KE";"Não";5,00;1,00;10,00;30,00;
2025;36;"5123";"1280";"0472";10782;"05L4";"Não";11.122.837,00;13.347.405,00;16.016.886,00;19.220.263,00;
2025;36;"5123";"1280";"0486";10902;"05L8";"Não";100,00;100,00;100,00;100,00;
2025;36;"5123";"1280";"0487";10903;"064P";"Não";40,00;60,00;80,00;100,00;
2025;36;"5123";"1280";"0489";10905;"064H";"Não";20,00;20,00;60,00;100,00;
2025;37;"5115";"1300";"0121";9001;"060G";"Não";50,00;198,00;329,00;510,00;
2025;37;"5118";"1331";"0503";11070;"05YK";"Sim";6.388,00;6.876,00;7.361,00;7.852,00;
2025;37;"5134";"1341";"0542";11598;"06KW";"Sim";30.000,00;29.350,00;30.817,00;32.357,00;
2025;38;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;39;"1158";"1318";"0274";9507;"05V0";"Sim";26,50;27,00;27,50;28,00;
2025;39;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;40;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;40;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;40;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;40;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;40;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;40;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;40;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;40;"1158";"1318";"0247";11567;"06N8";"Sim";2.602,00;5.202,00;7.791,00;10.456,00;
2025;40;"1158";"1318";"0272";9468;"05UK";"Sim";81,70;92,50;100,00;100,00;
2025;40;"1158";"1318";"0274";9507;"05V0";"Sim";26,50;27,00;27,50;28,00;
2025;40;"1158";"1318";"0275";9510;"05ZC";"Sim";10,00;11,00;11,00;11,00;
2025;40;"1158";"1318";"0279";9477;"05U9";"Sim";100,00;585,00;655,00;725,00;
2025;40;"1158";"1318";"0416";10298;"06B1";"Sim";25,00;50,00;75,00;100,00;
2025;40;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;40;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;40;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;40;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;40;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;40;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;40;"6114";"1320";"0237";9373;"05UT";"Não";20,00;20,00;20,00;20,00;
2025;40;"6114";"1320";"0239";9408;"069G";"Não";200.000,00;205.000,00;210.000,00;215.000,00;
2025;40;"6114";"1320";"0243";9411;"062U";"Não";187.500,00;375.000,00;750.000,00;1.500.000,00;
2025;40;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;40;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;41;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;41;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;41;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;41;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;41;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;41;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;41;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;41;"1158";"1318";"0247";11567;"06N8";"Sim";2.602,00;5.202,00;7.791,00;10.456,00;
2025;41;"1158";"1318";"0272";9468;"05UK";"Sim";81,70;92,50;100,00;100,00;
2025;41;"1158";"1318";"0274";9507;"05V0";"Sim";26,50;27,00;27,50;28,00;
2025;41;"1158";"1318";"0275";9510;"05ZC";"Sim";10,00;11,00;11,00;11,00;
2025;41;"1158";"1318";"0279";9477;"05U9";"Sim";100,00;585,00;655,00;725,00;
2025;41;"1158";"1318";"0416";10298;"06B1";"Sim";25,00;50,00;75,00;100,00;
2025;41;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;41;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;41;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;41;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;41;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;41;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;41;"6114";"1320";"0237";9373;"05UT";"Não";20,00;20,00;20,00;20,00;
2025;41;"6114";"1320";"0239";9408;"069G";"Não";200.000,00;205.000,00;210.000,00;215.000,00;
2025;41;"6114";"1320";"0243";9411;"062U";"Não";187.500,00;375.000,00;750.000,00;1.500.000,00;
2025;41;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;41;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;42;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;42;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;42;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;42;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;42;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;42;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;42;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;42;"1158";"1318";"0247";11567;"06N8";"Sim";2.602,00;5.202,00;7.791,00;10.456,00;
2025;42;"1158";"1318";"0272";9468;"05UK";"Sim";81,70;92,50;100,00;100,00;
2025;42;"1158";"1318";"0274";9507;"05V0";"Sim";26,50;27,00;27,50;28,00;
2025;42;"1158";"1318";"0275";9510;"05ZC";"Sim";10,00;11,00;11,00;11,00;
2025;42;"1158";"1318";"0279";9477;"05U9";"Sim";100,00;585,00;655,00;725,00;
2025;42;"1158";"1318";"0416";10298;"06B1";"Sim";25,00;50,00;75,00;100,00;
2025;42;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;42;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;42;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;42;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;42;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;42;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;42;"1190";"1317";"0277";9476;"05X6";"Não";5,70;6,60;7,50;8,30;
2025;42;"1190";"1317";"0280";9481;"061S";"Sim";25.000,00;250.000,00;255.000,00;265.000,00;
2025;42;"1190";"1317";"0281";9484;"05ZT";"Sim";100,00;200,00;300,00;400,00;
2025;42;"1190";"1317";"0283";9486;"0603";"Sim";20,00;30,00;40,00;50,00;
2025;42;"1190";"1317";"0285";9490;"05VB";"Sim";5,00;10,00;20,00;40,00;
2025;42;"6114";"1320";"0237";9373;"05UT";"Não";20,00;20,00;20,00;20,00;
2025;42;"6114";"1320";"0239";9408;"069G";"Não";200.000,00;205.000,00;210.000,00;215.000,00;
2025;42;"6114";"1320";"0243";9411;"062U";"Não";187.500,00;375.000,00;750.000,00;1.500.000,00;
2025;42;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;42;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;43;"1617";"1305";"0168";11182;"06RB";"Sim";68,46;69,58;70,72;71,42;
2025;43;"1617";"1305";"0513";11193;"06S6";"Não";101,00;109,00;116,00;123,00;
2025;43;"5116";"1250";"0003";8767;"063D";"Sim";626.428,00;726.437,00;809.316,00;890.814,00;
2025;43;"5116";"1250";"0117";8989;"061Z";"Não";83,00;85,00;85,25;85,50;
2025;43;"5116";"1250";"0120";8995;"0623";"Não";9.280,00;7.540,00;5.800,00;4.060,00;
2025;43;"5116";"1250";"0123";9011;"0627";"Não";51,00;68,00;68,25;68,50;
2025;43;"5116";"1250";"0125";9105;"062B";"Sim";5.918,12;7.055,93;10.922,93;15.137,96;
2025;43;"5116";"1250";"0165";9140;"062E";"Não";0,39;0,35;0,32;0,29;
2025;43;"5116";"1250";"0170";9162;"062K";"Não";58,48;21,00;21,00;21,00;
2025;43;"5116";"1250";"0173";9179;"062N";"Não";66.806,00;70.146,00;73.653,00;77.336,00;
2025;43;"5116";"1250";"0300";9548;"0634";"Não";70,00;75,00;80,00;85,00;
2025;43;"5116";"1250";"0421";10347;"06EG";"Não";119,00;118,00;117,00;116,00;
2025;43;"5116";"1250";"0445";10998;"06ES";"Não";21,95;21,73;21,52;21,30;
2025;43;"5662";"1268";"0026";11374;"06PI";"Não";44,00;43,00;45,00;45,00;
2025;43;"5662";"1268";"0027";11499;"0741";"Não";20,00;35,00;35,00;27,00;
2025;43;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;43;"5803";"1298";"0207";9278;"06E5";"Não";40,00;1,00;1,00;1,00;
2025;43;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;43;"5803";"1298";"0221";9282;"06FB";"Não";12,00;12,00;12,00;12,00;
2025;43;"5803";"1298";"0222";11440;"067N";"Não";1,00;1,00;1,00;1,00;
2025;43;"5811";"1315";"0200";9912;"06HF";"Não";500.000,00;750.000,00;750.000,00;750.000,00;
2025;43;"5812";"1287";"0083";8912;"06L9";"Sim";25,00;50,00;75,00;100,00;
2025;43;"5815";"1299";"0090";8929;"06N0";"Sim";10,00;0,00;10,00;15,00;
2025;43;"5815";"1299";"0093";8940;"06N1";"Sim";250.000,00;400.000,00;500.000,00;500.000,00;
2025;43;"5816";"1313";"0190";9853;"06HS";"Sim";100,00;200,00;300,00;400,00;
2025;43;"5816";"1313";"0192";9974;"06IU";"Sim";80,00;90,00;95,00;100,00;
2025;43;"5816";"1313";"0193";10107;"06L1";"Sim";10,00;20,00;30,00;60,00;
2025;43;"5837";"1325";"0301";8911;"06N4";"Sim";800.000,00;1.030.000,00;1.260.000,00;1.390.000,00;
2025;43;"5837";"1325";"0304";10754;"06N9";"Não";15,00;5,00;5,00;5,00;
2025;43;"5837";"1325";"0305";10716;"06UD";"Sim";15,00;16,00;17,00;18,00;
2025;43;"5837";"1325";"0306";10989;"06UW";"Não";13,00;27,00;27,00;27,00;
2025;43;"5837";"1325";"0307";11017;"06UZ";"Sim";0,00;80,00;100,00;120,00;
2025;43;"5837";"1325";"0467";10985;"06V2";"Não";4,60;4,60;4,60;4,60;
2025;43;"5837";"1325";"0468";10826;"06U7";"Sim";0,00;10,00;10,00;20,00;
2025;44;"4101";"1265";"0021";8796;"05S6";"Não";50,00;60,00;65,00;70,00;
2025;44;"4101";"1265";"0024";8806;"05SU";"Não";52.317,00;55.456,00;58.783,00;62.311,00;
2025;44;"4101";"1265";"0025";8810;"05SZ";"Não";15,00;10,00;10,00;15,00;
2025;44;"4101";"1265";"0047";8870;"06DM";"Sim";25,50;27,86;31,35;32,84;
2025;44;"4101";"1265";"0451";10595;"06OM";"Não";175.000,00;175.000,00;175.000,00;175.000,00;
